center,left,right,steering,throttle,brake,speed
IMGo/center_2016_12_01_13_36_25_074.jpg, IMGo/left_2016_12_01_13_36_25_074.jpg, IMGo/right_2016_12_01_13_36_25_074.jpg, 0.0904655, 0.9855326, 0, 30.18602
IMGo/center_2016_12_01_13_36_25_175.jpg, IMGo/left_2016_12_01_13_36_25_175.jpg, IMGo/right_2016_12_01_13_36_25_175.jpg, 0.1287396, 0.9855326, 0, 30.18502
IMGo/center_2016_12_01_13_36_25_277.jpg, IMGo/left_2016_12_01_13_36_25_277.jpg, IMGo/right_2016_12_01_13_36_25_277.jpg, 0.1287396, 0.9855326, 0, 30.18572
IMGo/center_2016_12_01_13_36_25_378.jpg, IMGo/left_2016_12_01_13_36_25_378.jpg, IMGo/right_2016_12_01_13_36_25_378.jpg, 0.1287396, 0.9855326, 0, 30.18601
IMGo/center_2016_12_01_13_36_25_479.jpg, IMGo/left_2016_12_01_13_36_25_479.jpg, IMGo/right_2016_12_01_13_36_25_479.jpg, 0.1287396, 0.9855326, 0, 30.18615
IMGo/center_2016_12_01_13_36_25_590.jpg, IMGo/left_2016_12_01_13_36_25_590.jpg, IMGo/right_2016_12_01_13_36_25_590.jpg, 0.0617599, 0.9855326, 0, 30.1873
IMGo/center_2016_12_01_13_36_25_690.jpg, IMGo/left_2016_12_01_13_36_25_690.jpg, IMGo/right_2016_12_01_13_36_25_690.jpg, 0, 0.9855326, 0, 30.18649
IMGo/center_2016_12_01_13_36_25_792.jpg, IMGo/left_2016_12_01_13_36_25_792.jpg, IMGo/right_2016_12_01_13_36_25_792.jpg, 0, 0.9855326, 0, 30.18647
IMGo/center_2016_12_01_13_36_25_894.jpg, IMGo/left_2016_12_01_13_36_25_894.jpg, IMGo/right_2016_12_01_13_36_25_894.jpg, 0, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_36_25_996.jpg, IMGo/left_2016_12_01_13_36_25_996.jpg, IMGo/right_2016_12_01_13_36_25_996.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_36_26_098.jpg, IMGo/left_2016_12_01_13_36_26_098.jpg, IMGo/right_2016_12_01_13_36_26_098.jpg, 0, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_36_26_200.jpg, IMGo/left_2016_12_01_13_36_26_200.jpg, IMGo/right_2016_12_01_13_36_26_200.jpg, 0, 0.9855326, 0, 30.18664
IMGo/center_2016_12_01_13_36_26_302.jpg, IMGo/left_2016_12_01_13_36_26_302.jpg, IMGo/right_2016_12_01_13_36_26_302.jpg, 0, 0.9855326, 0, 30.18667
IMGo/center_2016_12_01_13_36_26_402.jpg, IMGo/left_2016_12_01_13_36_26_402.jpg, IMGo/right_2016_12_01_13_36_26_402.jpg, 0, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_36_26_502.jpg, IMGo/left_2016_12_01_13_36_26_502.jpg, IMGo/right_2016_12_01_13_36_26_502.jpg, 0, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_36_26_604.jpg, IMGo/left_2016_12_01_13_36_26_604.jpg, IMGo/right_2016_12_01_13_36_26_604.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_36_26_704.jpg, IMGo/left_2016_12_01_13_36_26_704.jpg, IMGo/right_2016_12_01_13_36_26_704.jpg, 0, 0.9855326, 0, 30.18661
IMGo/center_2016_12_01_13_36_26_805.jpg, IMGo/left_2016_12_01_13_36_26_805.jpg, IMGo/right_2016_12_01_13_36_26_805.jpg, 0, 0.9855326, 0, 30.18664
IMGo/center_2016_12_01_13_36_26_906.jpg, IMGo/left_2016_12_01_13_36_26_906.jpg, IMGo/right_2016_12_01_13_36_26_906.jpg, 0.100034, 0.9855326, 0, 30.1841
IMGo/center_2016_12_01_13_36_27_007.jpg, IMGo/left_2016_12_01_13_36_27_007.jpg, IMGo/right_2016_12_01_13_36_27_007.jpg, 0.1765823, 0.9855326, 0, 30.18172
IMGo/center_2016_12_01_13_36_27_107.jpg, IMGo/left_2016_12_01_13_36_27_107.jpg, IMGo/right_2016_12_01_13_36_27_107.jpg, 0.1861508, 0.9855326, 0, 30.18343
IMGo/center_2016_12_01_13_36_27_209.jpg, IMGo/left_2016_12_01_13_36_27_209.jpg, IMGo/right_2016_12_01_13_36_27_209.jpg, 0.1861508, 0.9855326, 0, 30.18493
IMGo/center_2016_12_01_13_36_27_311.jpg, IMGo/left_2016_12_01_13_36_27_311.jpg, IMGo/right_2016_12_01_13_36_27_311.jpg, 0.1861508, 0.9855326, 0, 30.18543
IMGo/center_2016_12_01_13_36_27_417.jpg, IMGo/left_2016_12_01_13_36_27_417.jpg, IMGo/right_2016_12_01_13_36_27_417.jpg, 0.1670138, 0.9855326, 0, 30.18642
IMGo/center_2016_12_01_13_36_27_517.jpg, IMGo/left_2016_12_01_13_36_27_517.jpg, IMGo/right_2016_12_01_13_36_27_517.jpg, 0.1670138, 0.9855326, 0, 30.18624
IMGo/center_2016_12_01_13_36_27_619.jpg, IMGo/left_2016_12_01_13_36_27_619.jpg, IMGo/right_2016_12_01_13_36_27_619.jpg, 0.1670138, 0.9855326, 0, 30.18615
IMGo/center_2016_12_01_13_36_27_720.jpg, IMGo/left_2016_12_01_13_36_27_720.jpg, IMGo/right_2016_12_01_13_36_27_720.jpg, 0.1574452, 0.9855326, 0, 30.18643
IMGo/center_2016_12_01_13_36_27_822.jpg, IMGo/left_2016_12_01_13_36_27_822.jpg, IMGo/right_2016_12_01_13_36_27_822.jpg, 0, 0.9855326, 0, 30.18602
IMGo/center_2016_12_01_13_36_27_923.jpg, IMGo/left_2016_12_01_13_36_27_923.jpg, IMGo/right_2016_12_01_13_36_27_923.jpg, 0, 0.9855326, 0, 30.18648
IMGo/center_2016_12_01_13_36_28_026.jpg, IMGo/left_2016_12_01_13_36_28_026.jpg, IMGo/right_2016_12_01_13_36_28_026.jpg, 0, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_36_28_129.jpg, IMGo/left_2016_12_01_13_36_28_129.jpg, IMGo/right_2016_12_01_13_36_28_129.jpg, 0, 0.9855326, 0, 30.18664
IMGo/center_2016_12_01_13_36_28_231.jpg, IMGo/left_2016_12_01_13_36_28_231.jpg, IMGo/right_2016_12_01_13_36_28_231.jpg, 0, 0.9855326, 0, 30.18664
IMGo/center_2016_12_01_13_36_28_333.jpg, IMGo/left_2016_12_01_13_36_28_333.jpg, IMGo/right_2016_12_01_13_36_28_333.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_36_28_435.jpg, IMGo/left_2016_12_01_13_36_28_435.jpg, IMGo/right_2016_12_01_13_36_28_435.jpg, 0, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_36_28_537.jpg, IMGo/left_2016_12_01_13_36_28_537.jpg, IMGo/right_2016_12_01_13_36_28_537.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_36_28_639.jpg, IMGo/left_2016_12_01_13_36_28_639.jpg, IMGo/right_2016_12_01_13_36_28_639.jpg, 0, 0.9855326, 0, 30.18645
IMGo/center_2016_12_01_13_36_28_739.jpg, IMGo/left_2016_12_01_13_36_28_739.jpg, IMGo/right_2016_12_01_13_36_28_739.jpg, 0, 0.9855326, 0, 30.18709
IMGo/center_2016_12_01_13_36_28_841.jpg, IMGo/left_2016_12_01_13_36_28_841.jpg, IMGo/right_2016_12_01_13_36_28_841.jpg, 0, 0.9855326, 0, 30.18688
IMGo/center_2016_12_01_13_36_28_943.jpg, IMGo/left_2016_12_01_13_36_28_943.jpg, IMGo/right_2016_12_01_13_36_28_943.jpg, 0, 0.9855326, 0, 30.1867
IMGo/center_2016_12_01_13_36_29_044.jpg, IMGo/left_2016_12_01_13_36_29_044.jpg, IMGo/right_2016_12_01_13_36_29_044.jpg, 0.01391724, 0.9855326, 0, 30.18694
IMGo/center_2016_12_01_13_36_29_147.jpg, IMGo/left_2016_12_01_13_36_29_147.jpg, IMGo/right_2016_12_01_13_36_29_147.jpg, 0.04262284, 0.9855326, 0, 30.18642
IMGo/center_2016_12_01_13_36_29_248.jpg, IMGo/left_2016_12_01_13_36_29_248.jpg, IMGo/right_2016_12_01_13_36_29_248.jpg, 0.04262284, 0.9855326, 0, 30.18629
IMGo/center_2016_12_01_13_36_29_350.jpg, IMGo/left_2016_12_01_13_36_29_350.jpg, IMGo/right_2016_12_01_13_36_29_350.jpg, 0.04262284, 0.9855326, 0, 30.18652
IMGo/center_2016_12_01_13_36_29_451.jpg, IMGo/left_2016_12_01_13_36_29_451.jpg, IMGo/right_2016_12_01_13_36_29_451.jpg, 0.03305431, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_36_29_552.jpg, IMGo/left_2016_12_01_13_36_29_552.jpg, IMGo/right_2016_12_01_13_36_29_552.jpg, 0.04262284, 0.9855326, 0, 30.18654
IMGo/center_2016_12_01_13_36_29_654.jpg, IMGo/left_2016_12_01_13_36_29_654.jpg, IMGo/right_2016_12_01_13_36_29_654.jpg, 0.04262284, 0.9855326, 0, 30.18655
IMGo/center_2016_12_01_13_36_29_755.jpg, IMGo/left_2016_12_01_13_36_29_755.jpg, IMGo/right_2016_12_01_13_36_29_755.jpg, 0.0617599, 0.9855326, 0, 30.18634
IMGo/center_2016_12_01_13_36_29_855.jpg, IMGo/left_2016_12_01_13_36_29_855.jpg, IMGo/right_2016_12_01_13_36_29_855.jpg, 0.1287396, 0.9855326, 0, 30.18399
IMGo/center_2016_12_01_13_36_29_955.jpg, IMGo/left_2016_12_01_13_36_29_955.jpg, IMGo/right_2016_12_01_13_36_29_955.jpg, 0.1765823, 0.9855326, 0, 30.183
IMGo/center_2016_12_01_13_36_30_058.jpg, IMGo/left_2016_12_01_13_36_30_058.jpg, IMGo/right_2016_12_01_13_36_30_058.jpg, 0.1765823, 0.9855326, 0, 30.18467
IMGo/center_2016_12_01_13_36_30_158.jpg, IMGo/left_2016_12_01_13_36_30_158.jpg, IMGo/right_2016_12_01_13_36_30_158.jpg, 0.1765823, 0.9855326, 0, 30.18536
IMGo/center_2016_12_01_13_36_30_259.jpg, IMGo/left_2016_12_01_13_36_30_259.jpg, IMGo/right_2016_12_01_13_36_30_259.jpg, 0.1765823, 0.9855326, 0, 30.18569
IMGo/center_2016_12_01_13_36_30_360.jpg, IMGo/left_2016_12_01_13_36_30_360.jpg, IMGo/right_2016_12_01_13_36_30_360.jpg, 0.1287396, 0.9855326, 0, 30.18734
IMGo/center_2016_12_01_13_36_30_461.jpg, IMGo/left_2016_12_01_13_36_30_461.jpg, IMGo/right_2016_12_01_13_36_30_461.jpg, 0, 0.9855326, 0, 30.18604
IMGo/center_2016_12_01_13_36_30_563.jpg, IMGo/left_2016_12_01_13_36_30_563.jpg, IMGo/right_2016_12_01_13_36_30_563.jpg, 0, 0.9855326, 0, 30.18632
IMGo/center_2016_12_01_13_36_30_665.jpg, IMGo/left_2016_12_01_13_36_30_665.jpg, IMGo/right_2016_12_01_13_36_30_665.jpg, 0.004348711, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_36_30_767.jpg, IMGo/left_2016_12_01_13_36_30_767.jpg, IMGo/right_2016_12_01_13_36_30_767.jpg, 0.004348711, 0.9855326, 0, 30.18664
IMGo/center_2016_12_01_13_36_30_868.jpg, IMGo/left_2016_12_01_13_36_30_868.jpg, IMGo/right_2016_12_01_13_36_30_868.jpg, 0.02348577, 0.9855326, 0, 30.18657
IMGo/center_2016_12_01_13_36_30_969.jpg, IMGo/left_2016_12_01_13_36_30_969.jpg, IMGo/right_2016_12_01_13_36_30_969.jpg, 0.07132844, 0.9855326, 0, 30.18571
IMGo/center_2016_12_01_13_36_31_069.jpg, IMGo/left_2016_12_01_13_36_31_069.jpg, IMGo/right_2016_12_01_13_36_31_069.jpg, 0.1287396, 0.9855326, 0, 30.18394
IMGo/center_2016_12_01_13_36_31_170.jpg, IMGo/left_2016_12_01_13_36_31_170.jpg, IMGo/right_2016_12_01_13_36_31_170.jpg, 0.1287396, 0.9855326, 0, 30.18524
IMGo/center_2016_12_01_13_36_31_270.jpg, IMGo/left_2016_12_01_13_36_31_270.jpg, IMGo/right_2016_12_01_13_36_31_270.jpg, 0.1383082, 0.9855326, 0, 30.18552
IMGo/center_2016_12_01_13_36_31_371.jpg, IMGo/left_2016_12_01_13_36_31_371.jpg, IMGo/right_2016_12_01_13_36_31_371.jpg, 0.1383082, 0.9855326, 0, 30.1856
IMGo/center_2016_12_01_13_36_31_472.jpg, IMGo/left_2016_12_01_13_36_31_472.jpg, IMGo/right_2016_12_01_13_36_31_472.jpg, 0.1383082, 0.9855326, 0, 30.186
IMGo/center_2016_12_01_13_36_31_574.jpg, IMGo/left_2016_12_01_13_36_31_574.jpg, IMGo/right_2016_12_01_13_36_31_574.jpg, 0.1383082, 0.9855326, 0, 30.18613
IMGo/center_2016_12_01_13_36_31_675.jpg, IMGo/left_2016_12_01_13_36_31_675.jpg, IMGo/right_2016_12_01_13_36_31_675.jpg, 0.1287396, 0.9855326, 0, 30.18646
IMGo/center_2016_12_01_13_36_31_777.jpg, IMGo/left_2016_12_01_13_36_31_777.jpg, IMGo/right_2016_12_01_13_36_31_777.jpg, 0.01391724, 0.9855326, 0, 30.18676
IMGo/center_2016_12_01_13_36_31_877.jpg, IMGo/left_2016_12_01_13_36_31_877.jpg, IMGo/right_2016_12_01_13_36_31_877.jpg, 0, 0.9855326, 0, 30.18647
IMGo/center_2016_12_01_13_36_31_979.jpg, IMGo/left_2016_12_01_13_36_31_979.jpg, IMGo/right_2016_12_01_13_36_31_979.jpg, 0, 0.9855326, 0, 30.18666
IMGo/center_2016_12_01_13_36_32_080.jpg, IMGo/left_2016_12_01_13_36_32_080.jpg, IMGo/right_2016_12_01_13_36_32_080.jpg, 0, 0.9855326, 0, 30.18666
IMGo/center_2016_12_01_13_36_32_182.jpg, IMGo/left_2016_12_01_13_36_32_182.jpg, IMGo/right_2016_12_01_13_36_32_182.jpg, 0, 0.9855326, 0, 30.18726
IMGo/center_2016_12_01_13_36_32_283.jpg, IMGo/left_2016_12_01_13_36_32_283.jpg, IMGo/right_2016_12_01_13_36_32_283.jpg, 0.05219137, 0.9855326, 0, 30.18599
IMGo/center_2016_12_01_13_36_32_384.jpg, IMGo/left_2016_12_01_13_36_32_384.jpg, IMGo/right_2016_12_01_13_36_32_384.jpg, 0.100034, 0.9855326, 0, 30.18539
IMGo/center_2016_12_01_13_36_32_486.jpg, IMGo/left_2016_12_01_13_36_32_486.jpg, IMGo/right_2016_12_01_13_36_32_486.jpg, 0.1670138, 0.9855326, 0, 30.18273
IMGo/center_2016_12_01_13_36_32_588.jpg, IMGo/left_2016_12_01_13_36_32_588.jpg, IMGo/right_2016_12_01_13_36_32_588.jpg, 0.1765823, 0.9855326, 0, 30.18444
IMGo/center_2016_12_01_13_36_32_691.jpg, IMGo/left_2016_12_01_13_36_32_691.jpg, IMGo/right_2016_12_01_13_36_32_691.jpg, 0.1765823, 0.9855326, 0, 30.18527
IMGo/center_2016_12_01_13_36_32_791.jpg, IMGo/left_2016_12_01_13_36_32_791.jpg, IMGo/right_2016_12_01_13_36_32_791.jpg, 0.1670138, 0.9855326, 0, 30.18595
IMGo/center_2016_12_01_13_36_32_894.jpg, IMGo/left_2016_12_01_13_36_32_894.jpg, IMGo/right_2016_12_01_13_36_32_894.jpg, 0.1670138, 0.9855326, 0, 30.18568
IMGo/center_2016_12_01_13_36_32_996.jpg, IMGo/left_2016_12_01_13_36_32_996.jpg, IMGo/right_2016_12_01_13_36_32_996.jpg, 0.1670138, 0.9855326, 0, 30.18602
IMGo/center_2016_12_01_13_36_33_099.jpg, IMGo/left_2016_12_01_13_36_33_099.jpg, IMGo/right_2016_12_01_13_36_33_099.jpg, 0.1765823, 0.9855326, 0, 30.18618
IMGo/center_2016_12_01_13_36_33_201.jpg, IMGo/left_2016_12_01_13_36_33_201.jpg, IMGo/right_2016_12_01_13_36_33_201.jpg, 0.1765823, 0.9855326, 0, 30.18584
IMGo/center_2016_12_01_13_36_33_302.jpg, IMGo/left_2016_12_01_13_36_33_302.jpg, IMGo/right_2016_12_01_13_36_33_302.jpg, 0.1765823, 0.9855326, 0, 30.18593
IMGo/center_2016_12_01_13_36_33_404.jpg, IMGo/left_2016_12_01_13_36_33_404.jpg, IMGo/right_2016_12_01_13_36_33_404.jpg, 0.1765823, 0.9855326, 0, 30.18594
IMGo/center_2016_12_01_13_36_33_504.jpg, IMGo/left_2016_12_01_13_36_33_504.jpg, IMGo/right_2016_12_01_13_36_33_504.jpg, 0.1765823, 0.9855326, 0, 30.18591
IMGo/center_2016_12_01_13_36_33_607.jpg, IMGo/left_2016_12_01_13_36_33_607.jpg, IMGo/right_2016_12_01_13_36_33_607.jpg, 0.1765823, 0.9855326, 0, 30.18598
IMGo/center_2016_12_01_13_36_33_708.jpg, IMGo/left_2016_12_01_13_36_33_708.jpg, IMGo/right_2016_12_01_13_36_33_708.jpg, 0.1765823, 0.9855326, 0, 30.18609
IMGo/center_2016_12_01_13_36_33_811.jpg, IMGo/left_2016_12_01_13_36_33_811.jpg, IMGo/right_2016_12_01_13_36_33_811.jpg, 0.1765823, 0.9855326, 0, 30.18597
IMGo/center_2016_12_01_13_36_33_912.jpg, IMGo/left_2016_12_01_13_36_33_912.jpg, IMGo/right_2016_12_01_13_36_33_912.jpg, 0.1765823, 0.9855326, 0, 30.18596
IMGo/center_2016_12_01_13_36_34_013.jpg, IMGo/left_2016_12_01_13_36_34_013.jpg, IMGo/right_2016_12_01_13_36_34_013.jpg, 0.1765823, 0.9855326, 0, 30.18597
IMGo/center_2016_12_01_13_36_34_114.jpg, IMGo/left_2016_12_01_13_36_34_114.jpg, IMGo/right_2016_12_01_13_36_34_114.jpg, 0.1765823, 0.9855326, 0, 30.18595
IMGo/center_2016_12_01_13_36_34_215.jpg, IMGo/left_2016_12_01_13_36_34_215.jpg, IMGo/right_2016_12_01_13_36_34_215.jpg, 0.1765823, 0.9855326, 0, 30.18596
IMGo/center_2016_12_01_13_36_34_316.jpg, IMGo/left_2016_12_01_13_36_34_316.jpg, IMGo/right_2016_12_01_13_36_34_316.jpg, 0.1765823, 0.9855326, 0, 30.18597
IMGo/center_2016_12_01_13_36_34_420.jpg, IMGo/left_2016_12_01_13_36_34_420.jpg, IMGo/right_2016_12_01_13_36_34_420.jpg, 0.1765823, 0.9855326, 0, 30.18594
IMGo/center_2016_12_01_13_36_34_521.jpg, IMGo/left_2016_12_01_13_36_34_521.jpg, IMGo/right_2016_12_01_13_36_34_521.jpg, 0.1765823, 0.9855326, 0, 30.18597
IMGo/center_2016_12_01_13_36_34_623.jpg, IMGo/left_2016_12_01_13_36_34_623.jpg, IMGo/right_2016_12_01_13_36_34_623.jpg, 0.1765823, 0.9855326, 0, 30.18595
IMGo/center_2016_12_01_13_36_34_726.jpg, IMGo/left_2016_12_01_13_36_34_726.jpg, IMGo/right_2016_12_01_13_36_34_726.jpg, 0.1765823, 0.9855326, 0, 30.18597
IMGo/center_2016_12_01_13_36_34_829.jpg, IMGo/left_2016_12_01_13_36_34_829.jpg, IMGo/right_2016_12_01_13_36_34_829.jpg, 0.2722676, 0.9855326, 0, 30.1794
IMGo/center_2016_12_01_13_36_34_929.jpg, IMGo/left_2016_12_01_13_36_34_929.jpg, IMGo/right_2016_12_01_13_36_34_929.jpg, 0.2722676, 0.9855326, 0, 30.18247
IMGo/center_2016_12_01_13_36_35_032.jpg, IMGo/left_2016_12_01_13_36_35_032.jpg, IMGo/right_2016_12_01_13_36_35_032.jpg, 0.2722676, 0.9855326, 0, 30.18406
IMGo/center_2016_12_01_13_36_35_136.jpg, IMGo/left_2016_12_01_13_36_35_136.jpg, IMGo/right_2016_12_01_13_36_35_136.jpg, 0.2722676, 0.9855326, 0, 30.1845
IMGo/center_2016_12_01_13_36_35_237.jpg, IMGo/left_2016_12_01_13_36_35_237.jpg, IMGo/right_2016_12_01_13_36_35_237.jpg, 0.1765823, 0.9855326, 0, 30.18867
IMGo/center_2016_12_01_13_36_35_340.jpg, IMGo/left_2016_12_01_13_36_35_340.jpg, IMGo/right_2016_12_01_13_36_35_340.jpg, 0, 0.9855326, 0, 30.18506
IMGo/center_2016_12_01_13_36_35_441.jpg, IMGo/left_2016_12_01_13_36_35_441.jpg, IMGo/right_2016_12_01_13_36_35_441.jpg, 0, 0.9855326, 0, 30.18641
IMGo/center_2016_12_01_13_36_35_542.jpg, IMGo/left_2016_12_01_13_36_35_542.jpg, IMGo/right_2016_12_01_13_36_35_542.jpg, 0, 0.9855326, 0, 30.18699
IMGo/center_2016_12_01_13_36_35_643.jpg, IMGo/left_2016_12_01_13_36_35_643.jpg, IMGo/right_2016_12_01_13_36_35_643.jpg, 0, 0.9855326, 0, 30.18662
IMGo/center_2016_12_01_13_36_35_744.jpg, IMGo/left_2016_12_01_13_36_35_744.jpg, IMGo/right_2016_12_01_13_36_35_744.jpg, 0, 0.9855326, 0, 30.18678
IMGo/center_2016_12_01_13_36_35_845.jpg, IMGo/left_2016_12_01_13_36_35_845.jpg, IMGo/right_2016_12_01_13_36_35_845.jpg, 0, 0.9855326, 0, 30.18666
IMGo/center_2016_12_01_13_36_35_946.jpg, IMGo/left_2016_12_01_13_36_35_946.jpg, IMGo/right_2016_12_01_13_36_35_946.jpg, 0, 0.9855326, 0, 30.18664
IMGo/center_2016_12_01_13_36_36_051.jpg, IMGo/left_2016_12_01_13_36_36_051.jpg, IMGo/right_2016_12_01_13_36_36_051.jpg, 0.1670138, 0.9855326, 0, 30.18136
IMGo/center_2016_12_01_13_36_36_154.jpg, IMGo/left_2016_12_01_13_36_36_154.jpg, IMGo/right_2016_12_01_13_36_36_154.jpg, 0.1765823, 0.9855326, 0, 30.18348
IMGo/center_2016_12_01_13_36_36_255.jpg, IMGo/left_2016_12_01_13_36_36_255.jpg, IMGo/right_2016_12_01_13_36_36_255.jpg, 0.1765823, 0.9855326, 0, 30.18485
IMGo/center_2016_12_01_13_36_36_357.jpg, IMGo/left_2016_12_01_13_36_36_357.jpg, IMGo/right_2016_12_01_13_36_36_357.jpg, 0.1478767, 0.9855326, 0, 30.18654
IMGo/center_2016_12_01_13_36_36_460.jpg, IMGo/left_2016_12_01_13_36_36_460.jpg, IMGo/right_2016_12_01_13_36_36_460.jpg, 0.1287396, 0.9855326, 0, 30.18682
IMGo/center_2016_12_01_13_36_36_561.jpg, IMGo/left_2016_12_01_13_36_36_561.jpg, IMGo/right_2016_12_01_13_36_36_561.jpg, 0.1287396, 0.9855326, 0, 30.18658
IMGo/center_2016_12_01_13_36_36_663.jpg, IMGo/left_2016_12_01_13_36_36_663.jpg, IMGo/right_2016_12_01_13_36_36_663.jpg, 0.1287396, 0.9855326, 0, 30.18642
IMGo/center_2016_12_01_13_36_36_766.jpg, IMGo/left_2016_12_01_13_36_36_766.jpg, IMGo/right_2016_12_01_13_36_36_766.jpg, 0.1287396, 0.9855326, 0, 30.18637
IMGo/center_2016_12_01_13_36_36_867.jpg, IMGo/left_2016_12_01_13_36_36_867.jpg, IMGo/right_2016_12_01_13_36_36_867.jpg, 0.1287396, 0.9855326, 0, 30.18638
IMGo/center_2016_12_01_13_36_36_971.jpg, IMGo/left_2016_12_01_13_36_36_971.jpg, IMGo/right_2016_12_01_13_36_36_971.jpg, 0.1287396, 0.9855326, 0, 30.18629
IMGo/center_2016_12_01_13_36_37_072.jpg, IMGo/left_2016_12_01_13_36_37_072.jpg, IMGo/right_2016_12_01_13_36_37_072.jpg, 0.1287396, 0.9855326, 0, 30.18631
IMGo/center_2016_12_01_13_36_37_172.jpg, IMGo/left_2016_12_01_13_36_37_172.jpg, IMGo/right_2016_12_01_13_36_37_172.jpg, 0.1287396, 0.9855326, 0, 30.1864
IMGo/center_2016_12_01_13_36_37_275.jpg, IMGo/left_2016_12_01_13_36_37_275.jpg, IMGo/right_2016_12_01_13_36_37_275.jpg, 0.1287396, 0.9855326, 0, 30.1863
IMGo/center_2016_12_01_13_36_37_378.jpg, IMGo/left_2016_12_01_13_36_37_378.jpg, IMGo/right_2016_12_01_13_36_37_378.jpg, 0.07132844, 0.9855326, 0, 30.18729
IMGo/center_2016_12_01_13_36_37_478.jpg, IMGo/left_2016_12_01_13_36_37_478.jpg, IMGo/right_2016_12_01_13_36_37_478.jpg, 0, 0.9855326, 0, 30.1865
IMGo/center_2016_12_01_13_36_37_581.jpg, IMGo/left_2016_12_01_13_36_37_581.jpg, IMGo/right_2016_12_01_13_36_37_581.jpg, 0, 0.9855326, 0, 30.18661
IMGo/center_2016_12_01_13_36_37_684.jpg, IMGo/left_2016_12_01_13_36_37_684.jpg, IMGo/right_2016_12_01_13_36_37_684.jpg, 0, 0.9855326, 0, 30.18666
IMGo/center_2016_12_01_13_36_37_787.jpg, IMGo/left_2016_12_01_13_36_37_787.jpg, IMGo/right_2016_12_01_13_36_37_787.jpg, 0, 0.9855326, 0, 30.18664
IMGo/center_2016_12_01_13_36_37_890.jpg, IMGo/left_2016_12_01_13_36_37_890.jpg, IMGo/right_2016_12_01_13_36_37_890.jpg, 0, 0.9855326, 0, 30.18661
IMGo/center_2016_12_01_13_36_37_993.jpg, IMGo/left_2016_12_01_13_36_37_993.jpg, IMGo/right_2016_12_01_13_36_37_993.jpg, 0, 0.9855326, 0, 30.18667
IMGo/center_2016_12_01_13_36_38_094.jpg, IMGo/left_2016_12_01_13_36_38_094.jpg, IMGo/right_2016_12_01_13_36_38_094.jpg, 0, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_36_38_196.jpg, IMGo/left_2016_12_01_13_36_38_196.jpg, IMGo/right_2016_12_01_13_36_38_196.jpg, 0, 0.9855326, 0, 30.18666
IMGo/center_2016_12_01_13_36_38_297.jpg, IMGo/left_2016_12_01_13_36_38_297.jpg, IMGo/right_2016_12_01_13_36_38_297.jpg, 0, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_36_38_401.jpg, IMGo/left_2016_12_01_13_36_38_401.jpg, IMGo/right_2016_12_01_13_36_38_401.jpg, 0, 0.9855326, 0, 30.18664
IMGo/center_2016_12_01_13_36_38_503.jpg, IMGo/left_2016_12_01_13_36_38_503.jpg, IMGo/right_2016_12_01_13_36_38_503.jpg, 0, 0.9855326, 0, 30.18661
IMGo/center_2016_12_01_13_36_38_604.jpg, IMGo/left_2016_12_01_13_36_38_604.jpg, IMGo/right_2016_12_01_13_36_38_604.jpg, 0, 0.9855326, 0, 30.18664
IMGo/center_2016_12_01_13_36_38_707.jpg, IMGo/left_2016_12_01_13_36_38_707.jpg, IMGo/right_2016_12_01_13_36_38_707.jpg, 0, 0.9855326, 0, 30.18665
IMGo/center_2016_12_01_13_36_38_808.jpg, IMGo/left_2016_12_01_13_36_38_808.jpg, IMGo/right_2016_12_01_13_36_38_808.jpg, 0, 0.9855326, 0, 30.18663
IMGo/center_2016_12_01_13_36_38_910.jpg, IMGo/left_2016_12_01_13_36_38_910.jpg, IMGo/right_2016_12_01_13_36_38_910.jpg, 0, 0.9855326, 0, 30.18661
IMGo/center_2016_12_01_13_36_39_013.jpg, IMGo/left_2016_12_01_13_36_39_013.jpg, IMGo/right_2016_12_01_13_36_39_013.jpg, 0, 0.9855326, 0, 30.18666
IMGo/center_2016_12_01_13_36_39_113.jpg, IMGo/left_2016_12_01_13_36_39_113.jpg, IMGo/right_2016_12_01_13_36_39_113.jpg, 0, 0.9855326, 0, 30.18664
IMGo/center_2016_12_01_13_36_39_213.jpg, IMGo/left_2016_12_01_13_36_39_213.jpg, IMGo/right_2016_12_01_13_36_39_213.jpg, 0, 0.9855326, 0, 30.18664
