	center	left	right	steering	throttle	brake	speed
7122	IMGo/center_2016_12_01_13_45_09_157.jpg	 IMGo/left_2016_12_01_13_45_09_157.jpg	 IMGo/right_2016_12_01_13_45_09_157.jpg	0.18615079999999998	0.9855325999999999	0.0	30.1852
867	IMGo/center_2016_12_01_13_34_06_150.jpg	 IMGo/left_2016_12_01_13_34_06_150.jpg	 IMGo/right_2016_12_01_13_34_06_150.jpg	0.3583844	0.9855325999999999	0.0	30.183429999999998
6884	IMGo/center_2016_12_01_13_44_44_961.jpg	 IMGo/left_2016_12_01_13_44_44_961.jpg	 IMGo/right_2016_12_01_13_44_44_961.jpg	0.0	0.9855325999999999	0.0	30.18618
3395	IMGo/center_2016_12_01_13_38_22_353.jpg	 IMGo/left_2016_12_01_13_38_22_353.jpg	 IMGo/right_2016_12_01_13_38_22_353.jpg	0.1670138	0.9855325999999999	0.0	30.18585
7767	IMGo/center_2016_12_01_13_46_14_515.jpg	 IMGo/left_2016_12_01_13_46_14_515.jpg	 IMGo/right_2016_12_01_13_46_14_515.jpg	0.0	0.9855325999999999	0.0	30.186290000000003
9556	IMGn/center_2017_01_28_17_58_15_400.jpg	 IMGn/left_2017_01_28_17_58_15_400.jpg	 IMGn/right_2017_01_28_17_58_15_400.jpg	0.0	1.0	0.0	30.19032
4992	IMGo/center_2016_12_01_13_41_33_125.jpg	 IMGo/left_2016_12_01_13_41_33_125.jpg	 IMGo/right_2016_12_01_13_41_33_125.jpg	-0.0787459	0.9855325999999999	0.0	30.185940000000002
5226	IMGo/center_2016_12_01_13_41_56_808.jpg	 IMGo/left_2016_12_01_13_41_56_808.jpg	 IMGo/right_2016_12_01_13_41_56_808.jpg	0.0	0.9855325999999999	0.0	30.18624
8824	IMGn/center_2017_01_28_17_56_54_445.jpg	 IMGn/left_2017_01_28_17_56_54_445.jpg	 IMGn/right_2017_01_28_17_56_54_445.jpg	-0.09362411	1.0	0.0	30.19159
4206	IMGo/center_2016_12_01_13_39_44_552.jpg	 IMGo/left_2016_12_01_13_39_44_552.jpg	 IMGo/right_2016_12_01_13_39_44_552.jpg	0.0	0.8991036	0.0	30.164709999999996
582	IMGo/center_2016_12_01_13_33_37_207.jpg	 IMGo/left_2016_12_01_13_33_37_207.jpg	 IMGo/right_2016_12_01_13_33_37_207.jpg	0.0	0.9855325999999999	0.0	30.186629999999997
9569	IMGn/center_2017_01_28_17_58_16_825.jpg	 IMGn/left_2017_01_28_17_58_16_825.jpg	 IMGn/right_2017_01_28_17_58_16_825.jpg	0.0	1.0	0.0	30.1903
2835	IMGo/center_2016_12_01_13_37_25_597.jpg	 IMGo/left_2016_12_01_13_37_25_597.jpg	 IMGo/right_2016_12_01_13_37_25_597.jpg	0.09046549999999999	0.9855325999999999	0.0	30.185809999999996
2720	IMGo/center_2016_12_01_13_37_13_940.jpg	 IMGo/left_2016_12_01_13_37_13_940.jpg	 IMGo/right_2016_12_01_13_37_13_940.jpg	0.0	0.9855325999999999	0.0	30.18641
8115	IMGn/center_2017_01_28_17_55_37_282.jpg	 IMGn/left_2017_01_28_17_55_37_282.jpg	 IMGn/right_2017_01_28_17_55_37_282.jpg	0.0	1.0	0.0	30.190559999999998
6523	IMGo/center_2016_12_01_13_44_08_408.jpg	 IMGo/left_2016_12_01_13_44_08_408.jpg	 IMGo/right_2016_12_01_13_44_08_408.jpg	0.0	0.9855325999999999	0.0	30.18664
3078	IMGo/center_2016_12_01_13_37_50_178.jpg	 IMGo/left_2016_12_01_13_37_50_178.jpg	 IMGo/right_2016_12_01_13_37_50_178.jpg	0.061759900000000006	0.9855325999999999	0.0	30.1873
9253	IMGn/center_2017_01_28_17_57_41_781.jpg	 IMGn/left_2017_01_28_17_57_41_781.jpg	 IMGn/right_2017_01_28_17_57_41_781.jpg	0.0	1.0	0.0	30.19032
9810	IMGn/center_2017_01_28_17_58_43_583.jpg	 IMGn/left_2017_01_28_17_58_43_583.jpg	 IMGn/right_2017_01_28_17_58_43_583.jpg	0.0	1.0	0.0	30.1903
6891	IMGo/center_2016_12_01_13_44_45_673.jpg	 IMGo/left_2016_12_01_13_44_45_673.jpg	 IMGo/right_2016_12_01_13_44_45_673.jpg	0.0	0.9855325999999999	0.0	30.1862
2080	IMGo/center_2016_12_01_13_36_09_081.jpg	 IMGo/left_2016_12_01_13_36_09_081.jpg	 IMGo/right_2016_12_01_13_36_09_081.jpg	0.0	0.9855325999999999	0.0	30.186629999999997
4174	IMGo/center_2016_12_01_13_39_41_307.jpg	 IMGo/left_2016_12_01_13_39_41_307.jpg	 IMGo/right_2016_12_01_13_39_41_307.jpg	0.1670138	0.6877411	0.0	30.11028
7614	IMGo/center_2016_12_01_13_45_59_006.jpg	 IMGo/left_2016_12_01_13_45_59_006.jpg	 IMGo/right_2016_12_01_13_45_59_006.jpg	0.0	0.9855325999999999	0.0	30.186629999999997
2214	IMGo/center_2016_12_01_13_36_22_646.jpg	 IMGo/left_2016_12_01_13_36_22_646.jpg	 IMGo/right_2016_12_01_13_36_22_646.jpg	0.0	0.9855325999999999	0.0	30.18665
3271	IMGo/center_2016_12_01_13_38_09_785.jpg	 IMGo/left_2016_12_01_13_38_09_785.jpg	 IMGo/right_2016_12_01_13_38_09_785.jpg	-0.0787459	0.9855325999999999	0.0	30.188470000000002
5117	IMGo/center_2016_12_01_13_41_45_776.jpg	 IMGo/left_2016_12_01_13_41_45_776.jpg	 IMGo/right_2016_12_01_13_41_45_776.jpg	-0.14520639999999999	0.9855325999999999	0.0	30.1832
256	IMGo/center_2016_12_01_13_33_04_182.jpg	 IMGo/left_2016_12_01_13_33_04_182.jpg	 IMGo/right_2016_12_01_13_33_04_182.jpg	0.0	0.9855325999999999	0.0	30.186629999999997
2456	IMGo/center_2016_12_01_13_36_47_215.jpg	 IMGo/left_2016_12_01_13_36_47_215.jpg	 IMGo/right_2016_12_01_13_36_47_215.jpg	0.0	0.9855325999999999	0.0	30.186790000000002
6391	IMGo/center_2016_12_01_13_43_55_003.jpg	 IMGo/left_2016_12_01_13_43_55_003.jpg	 IMGo/right_2016_12_01_13_43_55_003.jpg	-0.04076847	0.9855325999999999	0.0	30.1863
2570	IMGo/center_2016_12_01_13_36_58_779.jpg	 IMGo/left_2016_12_01_13_36_58_779.jpg	 IMGo/right_2016_12_01_13_36_58_779.jpg	0.0	0.9855325999999999	0.0	30.18664
7543	IMGo/center_2016_12_01_13_45_51_824.jpg	 IMGo/left_2016_12_01_13_45_51_824.jpg	 IMGo/right_2016_12_01_13_45_51_824.jpg	0.05219137	0.9855325999999999	0.0	30.186040000000002
2213	IMGo/center_2016_12_01_13_36_22_545.jpg	 IMGo/left_2016_12_01_13_36_22_545.jpg	 IMGo/right_2016_12_01_13_36_22_545.jpg	0.0	0.9855325999999999	0.0	30.186609999999998
9942	IMGn/center_2017_01_28_17_58_58_531.jpg	 IMGn/left_2017_01_28_17_58_58_531.jpg	 IMGn/right_2017_01_28_17_58_58_531.jpg	-0.5283895000000001	1.0	0.0	30.18495
3474	IMGo/center_2016_12_01_13_38_30_342.jpg	 IMGo/left_2016_12_01_13_38_30_342.jpg	 IMGo/right_2016_12_01_13_38_30_342.jpg	0.0	0.0	0.0	24.359189999999998
3752	IMGo/center_2016_12_01_13_38_58_546.jpg	 IMGo/left_2016_12_01_13_38_58_546.jpg	 IMGo/right_2016_12_01_13_38_58_546.jpg	0.0	0.9855325999999999	0.0	24.3986
8821	IMGn/center_2017_01_28_17_56_54_117.jpg	 IMGn/left_2017_01_28_17_56_54_117.jpg	 IMGn/right_2017_01_28_17_56_54_117.jpg	0.0	1.0	0.0	30.19037
7023	IMGo/center_2016_12_01_13_44_59_113.jpg	 IMGo/left_2016_12_01_13_44_59_113.jpg	 IMGo/right_2016_12_01_13_44_59_113.jpg	0.04262284	0.9855325999999999	0.0	30.184829999999998
4464	IMGo/center_2016_12_01_13_40_10_772.jpg	 IMGo/left_2016_12_01_13_40_10_772.jpg	 IMGo/right_2016_12_01_13_40_10_772.jpg	0.0	0.0	0.0	5.358283
374	IMGo/center_2016_12_01_13_33_16_151.jpg	 IMGo/left_2016_12_01_13_33_16_151.jpg	 IMGo/right_2016_12_01_13_33_16_151.jpg	0.0	0.9855325999999999	0.0	30.186609999999998
6223	IMGo/center_2016_12_01_13_43_37_971.jpg	 IMGo/left_2016_12_01_13_43_37_971.jpg	 IMGo/right_2016_12_01_13_43_37_971.jpg	0.0	0.9855325999999999	0.0	30.18648
4247	IMGo/center_2016_12_01_13_39_48_733.jpg	 IMGo/left_2016_12_01_13_39_48_733.jpg	 IMGo/right_2016_12_01_13_39_48_733.jpg	0.3488158	0.5148082	0.0	30.06045
3128	IMGo/center_2016_12_01_13_37_55_251.jpg	 IMGo/left_2016_12_01_13_37_55_251.jpg	 IMGo/right_2016_12_01_13_37_55_251.jpg	0.1287396	0.9855325999999999	0.0	30.18417
5332	IMGo/center_2016_12_01_13_42_07_589.jpg	 IMGo/left_2016_12_01_13_42_07_589.jpg	 IMGo/right_2016_12_01_13_42_07_589.jpg	0.13830820000000002	0.9855325999999999	0.0	30.179779999999997
5976	IMGo/center_2016_12_01_13_43_12_890.jpg	 IMGo/left_2016_12_01_13_43_12_890.jpg	 IMGo/right_2016_12_01_13_43_12_890.jpg	-0.14520639999999999	0.9855325999999999	0.0	30.18641
1857	IMGo/center_2016_12_01_13_35_46_494.jpg	 IMGo/left_2016_12_01_13_35_46_494.jpg	 IMGo/right_2016_12_01_13_35_46_494.jpg	0.0	0.9855325999999999	0.0	30.18665
1919	IMGo/center_2016_12_01_13_35_52_769.jpg	 IMGo/left_2016_12_01_13_35_52_769.jpg	 IMGo/right_2016_12_01_13_35_52_769.jpg	0.0	0.9855325999999999	0.0	30.18664
8864	IMGn/center_2017_01_28_17_56_58_732.jpg	 IMGn/left_2017_01_28_17_56_58_732.jpg	 IMGn/right_2017_01_28_17_56_58_732.jpg	0.0	1.0	0.0	30.189140000000002
9984	IMGn/center_2017_01_28_17_59_03_043.jpg	 IMGn/left_2017_01_28_17_59_03_043.jpg	 IMGn/right_2017_01_28_17_59_03_043.jpg	-0.8230261999999999	1.0	0.0	30.09719
7429	IMGo/center_2016_12_01_13_45_40_248.jpg	 IMGo/left_2016_12_01_13_45_40_248.jpg	 IMGo/right_2016_12_01_13_45_40_248.jpg	0.0	0.9855325999999999	0.0	30.18647
10062	IMGn/center_2017_01_28_17_59_11_529.jpg	 IMGn/left_2017_01_28_17_59_11_529.jpg	 IMGn/right_2017_01_28_17_59_11_529.jpg	0.0	1.0	0.0	30.228170000000002
1143	IMGo/center_2016_12_01_13_34_34_101.jpg	 IMGo/left_2016_12_01_13_34_34_101.jpg	 IMGo/right_2016_12_01_13_34_34_101.jpg	0.1287396	0.9855325999999999	0.0	30.185940000000002
9386	IMGn/center_2017_01_28_17_57_56_312.jpg	 IMGn/left_2017_01_28_17_57_56_312.jpg	 IMGn/right_2017_01_28_17_57_56_312.jpg	0.0	1.0	0.0	30.190309999999997
1553	IMGo/center_2016_12_01_13_35_15_687.jpg	 IMGo/left_2016_12_01_13_35_15_687.jpg	 IMGo/right_2016_12_01_13_35_15_687.jpg	0.09046549999999999	0.9855325999999999	0.0	30.1859
959	IMGo/center_2016_12_01_13_34_15_449.jpg	 IMGo/left_2016_12_01_13_34_15_449.jpg	 IMGo/right_2016_12_01_13_34_15_449.jpg	0.0	0.9855325999999999	0.0	30.186999999999998
888	IMGo/center_2016_12_01_13_34_08_273.jpg	 IMGo/left_2016_12_01_13_34_08_273.jpg	 IMGo/right_2016_12_01_13_34_08_273.jpg	0.0	0.9855325999999999	0.0	30.18651
7624	IMGo/center_2016_12_01_13_46_00_016.jpg	 IMGo/left_2016_12_01_13_46_00_016.jpg	 IMGo/right_2016_12_01_13_46_00_016.jpg	-0.0787459	0.9855325999999999	0.0	30.186459999999997
3091	IMGo/center_2016_12_01_13_37_51_495.jpg	 IMGo/left_2016_12_01_13_37_51_495.jpg	 IMGo/right_2016_12_01_13_37_51_495.jpg	0.04262284	0.9855325999999999	0.0	30.18648
5457	IMGo/center_2016_12_01_13_42_20_275.jpg	 IMGo/left_2016_12_01_13_42_20_275.jpg	 IMGo/right_2016_12_01_13_42_20_275.jpg	0.07132844	0.9855325999999999	0.0	30.186629999999997
7097	IMGo/center_2016_12_01_13_45_06_616.jpg	 IMGo/left_2016_12_01_13_45_06_616.jpg	 IMGo/right_2016_12_01_13_45_06_616.jpg	0.0	0.9855325999999999	0.0	30.186190000000003
3967	IMGo/center_2016_12_01_13_39_20_338.jpg	 IMGo/left_2016_12_01_13_39_20_338.jpg	 IMGo/right_2016_12_01_13_39_20_338.jpg	0.1765823	0.0	0.0	11.11687
5053	IMGo/center_2016_12_01_13_41_39_308.jpg	 IMGo/left_2016_12_01_13_41_39_308.jpg	 IMGo/right_2016_12_01_13_41_39_308.jpg	-0.11672329999999999	0.9855325999999999	0.0	30.185259999999996
8748	IMGn/center_2017_01_28_17_56_46_231.jpg	 IMGn/left_2017_01_28_17_56_46_231.jpg	 IMGn/right_2017_01_28_17_56_46_231.jpg	0.3068876	1.0	0.0	30.17747
3886	IMGo/center_2016_12_01_13_39_12_148.jpg	 IMGo/left_2016_12_01_13_39_12_148.jpg	 IMGo/right_2016_12_01_13_39_12_148.jpg	-0.2876218	0.0	0.0	13.280710000000001
4547	IMGo/center_2016_12_01_13_40_48_024.jpg	 IMGo/left_2016_12_01_13_40_48_024.jpg	 IMGo/right_2016_12_01_13_40_48_024.jpg	-0.14520639999999999	0.9855325999999999	0.0	30.183220000000002
6167	IMGo/center_2016_12_01_13_43_32_268.jpg	 IMGo/left_2016_12_01_13_43_32_268.jpg	 IMGo/right_2016_12_01_13_43_32_268.jpg	-0.08824026	0.9855325999999999	0.0	30.189890000000002
7347	IMGo/center_2016_12_01_13_45_31_946.jpg	 IMGo/left_2016_12_01_13_45_31_946.jpg	 IMGo/right_2016_12_01_13_45_31_946.jpg	0.0	0.9855325999999999	0.0	30.18665
9149	IMGn/center_2017_01_28_17_57_30_482.jpg	 IMGn/left_2017_01_28_17_57_30_482.jpg	 IMGn/right_2017_01_28_17_57_30_482.jpg	0.0	1.0	0.0	30.19027
8404	IMGn/center_2017_01_28_17_56_08_708.jpg	 IMGn/left_2017_01_28_17_56_08_708.jpg	 IMGn/right_2017_01_28_17_56_08_708.jpg	0.0	0.0	0.0	26.12494
9976	IMGn/center_2017_01_28_17_59_02_203.jpg	 IMGn/left_2017_01_28_17_59_02_203.jpg	 IMGn/right_2017_01_28_17_59_02_203.jpg	0.0	1.0	0.0	30.189020000000003
4909	IMGo/center_2016_12_01_13_41_24_699.jpg	 IMGo/left_2016_12_01_13_41_24_699.jpg	 IMGo/right_2016_12_01_13_41_24_699.jpg	0.0	0.9855325999999999	0.0	30.18664
447	IMGo/center_2016_12_01_13_33_23_530.jpg	 IMGo/left_2016_12_01_13_33_23_530.jpg	 IMGo/right_2016_12_01_13_33_23_530.jpg	0.0	0.9855325999999999	0.0	30.18664
3928	IMGo/center_2016_12_01_13_39_16_396.jpg	 IMGo/left_2016_12_01_13_39_16_396.jpg	 IMGo/right_2016_12_01_13_39_16_396.jpg	0.0	0.0	0.0	16.78425
9561	IMGn/center_2017_01_28_17_58_15_957.jpg	 IMGn/left_2017_01_28_17_58_15_957.jpg	 IMGn/right_2017_01_28_17_58_15_957.jpg	0.0	1.0	0.0	30.1903
4461	IMGo/center_2016_12_01_13_40_10_467.jpg	 IMGo/left_2016_12_01_13_40_10_467.jpg	 IMGo/right_2016_12_01_13_40_10_467.jpg	0.0	0.0	0.0	5.631672
8080	IMGn/center_2017_01_28_17_55_33_366.jpg	 IMGn/left_2017_01_28_17_55_33_366.jpg	 IMGn/right_2017_01_28_17_55_33_366.jpg	0.0	1.0	0.0	29.79075
4003	IMGo/center_2016_12_01_13_39_23_982.jpg	 IMGo/left_2016_12_01_13_39_23_982.jpg	 IMGo/right_2016_12_01_13_39_23_982.jpg	0.0	0.9279258	0.0	30.17202
5242	IMGo/center_2016_12_01_13_41_58_429.jpg	 IMGo/left_2016_12_01_13_41_58_429.jpg	 IMGo/right_2016_12_01_13_41_58_429.jpg	-0.06925154	0.9855325999999999	0.0	30.1862
6747	IMGo/center_2016_12_01_13_44_31_100.jpg	 IMGo/left_2016_12_01_13_44_31_100.jpg	 IMGo/right_2016_12_01_13_44_31_100.jpg	-0.14520639999999999	0.9855325999999999	0.0	30.185879999999997
9754	IMGn/center_2017_01_28_17_58_37_316.jpg	 IMGn/left_2017_01_28_17_58_37_316.jpg	 IMGn/right_2017_01_28_17_58_37_316.jpg	0.0	1.0	0.0	30.1903
5410	IMGo/center_2016_12_01_13_42_15_513.jpg	 IMGo/left_2016_12_01_13_42_15_513.jpg	 IMGo/right_2016_12_01_13_42_15_513.jpg	0.05219137	0.9855325999999999	0.0	30.186659999999996
7366	IMGo/center_2016_12_01_13_45_33_865.jpg	 IMGo/left_2016_12_01_13_45_33_865.jpg	 IMGo/right_2016_12_01_13_45_33_865.jpg	-0.41104840000000004	0.9855325999999999	0.0	30.178659999999997
3801	IMGo/center_2016_12_01_13_39_03_535.jpg	 IMGo/left_2016_12_01_13_39_03_535.jpg	 IMGo/right_2016_12_01_13_39_03_535.jpg	0.0	0.0	0.0	20.12261
6006	IMGo/center_2016_12_01_13_43_15_923.jpg	 IMGo/left_2016_12_01_13_43_15_923.jpg	 IMGo/right_2016_12_01_13_43_15_923.jpg	0.0	0.9855325999999999	0.0	30.18667
9374	IMGn/center_2017_01_28_17_57_55_029.jpg	 IMGn/left_2017_01_28_17_57_55_029.jpg	 IMGn/right_2017_01_28_17_57_55_029.jpg	0.0	1.0	0.0	30.18993
1851	IMGo/center_2016_12_01_13_35_45_882.jpg	 IMGo/left_2016_12_01_13_35_45_882.jpg	 IMGo/right_2016_12_01_13_35_45_882.jpg	0.0	0.9855325999999999	0.0	30.18664
8168	IMGn/center_2017_01_28_17_55_42_929.jpg	 IMGn/left_2017_01_28_17_55_42_929.jpg	 IMGn/right_2017_01_28_17_55_42_929.jpg	0.0	1.0	0.0	30.19027
8279	IMGn/center_2017_01_28_17_55_54_883.jpg	 IMGn/left_2017_01_28_17_55_54_883.jpg	 IMGn/right_2017_01_28_17_55_54_883.jpg	-0.2685091	1.0	0.0	30.1832
7645	IMGo/center_2016_12_01_13_46_02_150.jpg	 IMGo/left_2016_12_01_13_46_02_150.jpg	 IMGo/right_2016_12_01_13_46_02_150.jpg	0.03305431	0.9855325999999999	0.0	30.18627
8608	IMGn/center_2017_01_28_17_56_30_721.jpg	 IMGn/left_2017_01_28_17_56_30_721.jpg	 IMGn/right_2017_01_28_17_56_30_721.jpg	0.0	1.0	0.0	30.190009999999997
2202	IMGo/center_2016_12_01_13_36_21_425.jpg	 IMGo/left_2016_12_01_13_36_21_425.jpg	 IMGo/right_2016_12_01_13_36_21_425.jpg	0.04262284	0.9855325999999999	0.0	30.18658
2107	IMGo/center_2016_12_01_13_36_11_810.jpg	 IMGo/left_2016_12_01_13_36_11_810.jpg	 IMGo/right_2016_12_01_13_36_11_810.jpg	0.21485639999999998	0.9855325999999999	0.0	30.18232
4418	IMGo/center_2016_12_01_13_40_06_114.jpg	 IMGo/left_2016_12_01_13_40_06_114.jpg	 IMGo/right_2016_12_01_13_40_06_114.jpg	0.0	0.0	0.0	21.79433
5169	IMGo/center_2016_12_01_13_41_51_039.jpg	 IMGo/left_2016_12_01_13_41_51_039.jpg	 IMGo/right_2016_12_01_13_41_51_039.jpg	0.0	0.9855325999999999	0.0	30.18664
7871	IMGo/center_2016_12_01_13_46_25_128.jpg	 IMGo/left_2016_12_01_13_46_25_128.jpg	 IMGo/right_2016_12_01_13_46_25_128.jpg	-0.02177976	0.6012746999999999	0.0	27.3004
4952	IMGo/center_2016_12_01_13_41_29_073.jpg	 IMGo/left_2016_12_01_13_41_29_073.jpg	 IMGo/right_2016_12_01_13_41_29_073.jpg	0.0	0.9855325999999999	0.0	30.18664
4063	IMGo/center_2016_12_01_13_39_30_051.jpg	 IMGo/left_2016_12_01_13_39_30_051.jpg	 IMGo/right_2016_12_01_13_39_30_051.jpg	0.0	0.5532376999999999	0.0	25.12696
3960	IMGo/center_2016_12_01_13_39_19_630.jpg	 IMGo/left_2016_12_01_13_39_19_630.jpg	 IMGo/right_2016_12_01_13_39_19_630.jpg	0.1478767	0.0	0.0	11.81023
3806	IMGo/center_2016_12_01_13_39_04_042.jpg	 IMGo/left_2016_12_01_13_39_04_042.jpg	 IMGo/right_2016_12_01_13_39_04_042.jpg	0.0	0.0	0.0	18.876829999999998
6508	IMGo/center_2016_12_01_13_44_06_892.jpg	 IMGo/left_2016_12_01_13_44_06_892.jpg	 IMGo/right_2016_12_01_13_44_06_892.jpg	-0.0787459	0.9855325999999999	0.0	30.1859
2375	IMGo/center_2016_12_01_13_36_39_013.jpg	 IMGo/left_2016_12_01_13_36_39_013.jpg	 IMGo/right_2016_12_01_13_36_39_013.jpg	0.0	0.9855325999999999	0.0	30.186659999999996
8520	IMGn/center_2017_01_28_17_56_21_077.jpg	 IMGn/left_2017_01_28_17_56_21_077.jpg	 IMGn/right_2017_01_28_17_56_21_077.jpg	0.0	1.0	0.0	30.19016
5884	IMGo/center_2016_12_01_13_43_03_580.jpg	 IMGo/left_2016_12_01_13_43_03_580.jpg	 IMGo/right_2016_12_01_13_43_03_580.jpg	0.0	0.9855325999999999	0.0	30.18665
2971	IMGo/center_2016_12_01_13_37_39_340.jpg	 IMGo/left_2016_12_01_13_37_39_340.jpg	 IMGo/right_2016_12_01_13_37_39_340.jpg	0.0	0.9855325999999999	0.0	30.186629999999997
7326	IMGo/center_2016_12_01_13_45_29_825.jpg	 IMGo/left_2016_12_01_13_45_29_825.jpg	 IMGo/right_2016_12_01_13_45_29_825.jpg	-0.05975719	0.9855325999999999	0.0	30.187509999999996
271	IMGo/center_2016_12_01_13_33_05_701.jpg	 IMGo/left_2016_12_01_13_33_05_701.jpg	 IMGo/right_2016_12_01_13_33_05_701.jpg	0.1765823	0.9855325999999999	0.0	30.18559
1594	IMGo/center_2016_12_01_13_35_19_848.jpg	 IMGo/left_2016_12_01_13_35_19_848.jpg	 IMGo/right_2016_12_01_13_35_19_848.jpg	-0.3825653	0.9855325999999999	0.0	30.16555
466	IMGo/center_2016_12_01_13_33_25_450.jpg	 IMGo/left_2016_12_01_13_33_25_450.jpg	 IMGo/right_2016_12_01_13_33_25_450.jpg	0.09046549999999999	0.9855325999999999	0.0	30.186329999999998
6911	IMGo/center_2016_12_01_13_44_47_700.jpg	 IMGo/left_2016_12_01_13_44_47_700.jpg	 IMGo/right_2016_12_01_13_44_47_700.jpg	0.09046549999999999	0.9855325999999999	0.0	30.185959999999998
427	IMGo/center_2016_12_01_13_33_21_506.jpg	 IMGo/left_2016_12_01_13_33_21_506.jpg	 IMGo/right_2016_12_01_13_33_21_506.jpg	0.0	0.9855325999999999	0.0	30.186659999999996
4054	IMGo/center_2016_12_01_13_39_29_138.jpg	 IMGo/left_2016_12_01_13_39_29_138.jpg	 IMGo/right_2016_12_01_13_39_29_138.jpg	0.04262284	0.0	0.0	24.290020000000002
3734	IMGo/center_2016_12_01_13_38_56_717.jpg	 IMGo/left_2016_12_01_13_38_56_717.jpg	 IMGo/right_2016_12_01_13_38_56_717.jpg	0.0	0.4091269	0.0	10.11053
9793	IMGn/center_2017_01_28_17_58_41_609.jpg	 IMGn/left_2017_01_28_17_58_41_609.jpg	 IMGn/right_2017_01_28_17_58_41_609.jpg	0.0	1.0	0.0	30.19029
107	IMGo/center_2016_12_01_13_32_49_109.jpg	 IMGo/left_2016_12_01_13_32_49_109.jpg	 IMGo/right_2016_12_01_13_32_49_109.jpg	-0.05975719	0.9855325999999999	0.0	30.18686
2741	IMGo/center_2016_12_01_13_37_16_066.jpg	 IMGo/left_2016_12_01_13_37_16_066.jpg	 IMGo/right_2016_12_01_13_37_16_066.jpg	0.100034	0.9855325999999999	0.0	30.18641
3511	IMGo/center_2016_12_01_13_38_34_083.jpg	 IMGo/left_2016_12_01_13_38_34_083.jpg	 IMGo/right_2016_12_01_13_38_34_083.jpg	0.0	0.0	0.0	8.898378
6198	IMGo/center_2016_12_01_13_43_35_423.jpg	 IMGo/left_2016_12_01_13_43_35_423.jpg	 IMGo/right_2016_12_01_13_43_35_423.jpg	0.0	0.9855325999999999	0.0	30.186690000000002
553	IMGo/center_2016_12_01_13_33_34_260.jpg	 IMGo/left_2016_12_01_13_33_34_260.jpg	 IMGo/right_2016_12_01_13_33_34_260.jpg	-0.0122854	0.9855325999999999	0.0	30.186629999999997
3694	IMGo/center_2016_12_01_13_38_52_656.jpg	 IMGo/left_2016_12_01_13_38_52_656.jpg	 IMGo/right_2016_12_01_13_38_52_656.jpg	0.1287396	0.0	0.0	6.993969
1555	IMGo/center_2016_12_01_13_35_15_890.jpg	 IMGo/left_2016_12_01_13_35_15_890.jpg	 IMGo/right_2016_12_01_13_35_15_890.jpg	0.09046549999999999	0.9855325999999999	0.0	30.186329999999998
7745	IMGo/center_2016_12_01_13_46_12_284.jpg	 IMGo/left_2016_12_01_13_46_12_284.jpg	 IMGo/right_2016_12_01_13_46_12_284.jpg	0.100034	0.9855325999999999	0.0	30.18548
2751	IMGo/center_2016_12_01_13_37_17_074.jpg	 IMGo/left_2016_12_01_13_37_17_074.jpg	 IMGo/right_2016_12_01_13_37_17_074.jpg	0.07132844	0.9855325999999999	0.0	30.1862
3759	IMGo/center_2016_12_01_13_38_59_259.jpg	 IMGo/left_2016_12_01_13_38_59_259.jpg	 IMGo/right_2016_12_01_13_38_59_259.jpg	0.02348577	0.9855325999999999	0.0	30.18621
810	IMGo/center_2016_12_01_13_34_00_361.jpg	 IMGo/left_2016_12_01_13_34_00_361.jpg	 IMGo/right_2016_12_01_13_34_00_361.jpg	0.0	0.9855325999999999	0.0	30.18662
3414	IMGo/center_2016_12_01_13_38_24_277.jpg	 IMGo/left_2016_12_01_13_38_24_277.jpg	 IMGo/right_2016_12_01_13_38_24_277.jpg	0.0	0.9855325999999999	0.0	30.076790000000003
5924	IMGo/center_2016_12_01_13_43_07_623.jpg	 IMGo/left_2016_12_01_13_43_07_623.jpg	 IMGo/right_2016_12_01_13_43_07_623.jpg	0.0	0.9855325999999999	0.0	30.186490000000003
808	IMGo/center_2016_12_01_13_34_00_158.jpg	 IMGo/left_2016_12_01_13_34_00_158.jpg	 IMGo/right_2016_12_01_13_34_00_158.jpg	0.0	0.9855325999999999	0.0	30.18662
9745	IMGn/center_2017_01_28_17_58_36_320.jpg	 IMGn/left_2017_01_28_17_58_36_320.jpg	 IMGn/right_2017_01_28_17_58_36_320.jpg	0.0	1.0	0.0	30.1903
7249	IMGo/center_2016_12_01_13_45_22_013.jpg	 IMGo/left_2016_12_01_13_45_22_013.jpg	 IMGo/right_2016_12_01_13_45_22_013.jpg	0.0	0.9855325999999999	0.0	30.18664
8877	IMGn/center_2017_01_28_17_57_00_114.jpg	 IMGn/left_2017_01_28_17_57_00_114.jpg	 IMGn/right_2017_01_28_17_57_00_114.jpg	0.0	1.0	0.0	30.18859
8835	IMGn/center_2017_01_28_17_56_55_623.jpg	 IMGn/left_2017_01_28_17_56_55_623.jpg	 IMGn/right_2017_01_28_17_56_55_623.jpg	-0.03812742	1.0	0.0	30.19015
293	IMGo/center_2016_12_01_13_33_07_936.jpg	 IMGo/left_2016_12_01_13_33_07_936.jpg	 IMGo/right_2016_12_01_13_33_07_936.jpg	0.0	0.9855325999999999	0.0	30.186609999999998
7456	IMGo/center_2016_12_01_13_45_42_990.jpg	 IMGo/left_2016_12_01_13_45_42_990.jpg	 IMGo/right_2016_12_01_13_45_42_990.jpg	-0.2876218	0.9855325999999999	0.0	30.170840000000002
